loc,cases,deaths,date,region
CAGAYAN,8,0,3/18/2018,Region II
CAGAYAN,11,0,3/25/2018,Region II
CAGAYAN,10,1,4/1/2018,Region II
CAGAYAN,5,0,4/8/2018,Region II
CAGAYAN,6,0,4/15/2018,Region II
CAGAYAN,3,0,4/22/2018,Region II
CAGAYAN,10,0,4/29/2018,Region II
CAGAYAN,7,0,5/6/2018,Region II
CAGAYAN,6,0,5/13/2018,Region II
CAGAYAN,9,0,5/20/2018,Region II
CAGAYAN,11,0,5/27/2018,Region II
CAGAYAN,14,0,6/3/2018,Region II
CAGAYAN,15,0,6/10/2018,Region II
CAGAYAN,23,0,6/17/2018,Region II
CAGAYAN,22,0,6/24/2018,Region II
CAGAYAN,27,0,7/1/2018,Region II
CAGAYAN,20,0,7/8/2018,Region II
CAGAYAN,46,0,7/15/2018,Region II
CAGAYAN,47,0,7/22/2018,Region II
CAGAYAN,67,0,7/29/2018,Region II
CAGAYAN,69,0,8/5/2018,Region II
CAGAYAN,64,2,8/12/2018,Region II
CAGAYAN,92,1,8/19/2018,Region II
CAGAYAN,84,0,8/26/2018,Region II
CAGAYAN,87,0,9/2/2018,Region II
CAGAYAN,160,1,9/9/2018,Region II
CAGAYAN,138,3,9/16/2018,Region II
CAGAYAN,147,1,9/23/2018,Region II
CAGAYAN,142,0,9/30/2018,Region II
CAGAYAN,100,0,10/7/2018,Region II
CAGAYAN,118,0,10/14/2018,Region II
CAGAYAN,120,0,10/21/2018,Region II
CAGAYAN,136,2,10/28/2018,Region II
CAGAYAN,146,0,11/4/2018,Region II
CAGAYAN,178,0,11/11/2018,Region II
CAGAYAN,164,0,11/18/2018,Region II
CAGAYAN,132,1,11/25/2018,Region II
CAGAYAN,192,2,12/2/2018,Region II
CAGAYAN,135,3,12/9/2018,Region II
CAGAYAN,111,0,12/16/2018,Region II
CAGAYAN,133,1,12/23/2018,Region II
CAGAYAN,141,3,12/30/2018,Region II
ISABELA,50,0,1/7/2018,Region II
ISABELA,53,0,1/14/2018,Region II
ISABELA,53,0,1/21/2018,Region II
ISABELA,29,1,1/28/2018,Region II
ISABELA,30,0,2/4/2018,Region II
ISABELA,37,0,2/11/2018,Region II
ISABELA,15,0,2/18/2018,Region II
ISABELA,32,0,2/25/2018,Region II
ISABELA,24,0,3/4/2018,Region II
ISABELA,33,0,3/11/2018,Region II
ISABELA,19,0,3/18/2018,Region II
ISABELA,14,0,3/25/2018,Region II
ISABELA,14,0,4/1/2018,Region II
ISABELA,20,0,4/8/2018,Region II
ISABELA,14,0,4/15/2018,Region II
ISABELA,24,0,4/22/2018,Region II
ISABELA,22,0,4/29/2018,Region II
ISABELA,15,0,5/6/2018,Region II
ISABELA,22,0,5/13/2018,Region II
ISABELA,53,0,5/20/2018,Region II
ISABELA,24,0,5/27/2018,Region II
ISABELA,43,1,6/3/2018,Region II
ISABELA,58,1,6/10/2018,Region II
ISABELA,43,0,6/17/2018,Region II
ISABELA,37,0,6/24/2018,Region II
ISABELA,46,0,7/1/2018,Region II
ISABELA,61,0,7/8/2018,Region II
ISABELA,83,0,7/15/2018,Region II
ISABELA,92,2,7/22/2018,Region II
ISABELA,160,0,7/29/2018,Region II
ISABELA,183,0,8/5/2018,Region II
ISABELA,321,0,8/12/2018,Region II
ISABELA,303,1,8/19/2018,Region II
ISABELA,317,0,8/26/2018,Region II
ISABELA,377,0,9/2/2018,Region II
ISABELA,362,2,9/9/2018,Region II
ISABELA,263,3,9/16/2018,Region II
ISABELA,256,0,9/23/2018,Region II
ISABELA,257,0,9/30/2018,Region II
ISABELA,276,4,10/7/2018,Region II
ISABELA,266,3,10/14/2018,Region II
ISABELA,315,1,10/21/2018,Region II
ISABELA,302,0,10/28/2018,Region II
ISABELA,249,1,11/4/2018,Region II
ISABELA,234,1,11/11/2018,Region II
ISABELA,247,1,11/18/2018,Region II
ISABELA,158,0,11/25/2018,Region II
ISABELA,252,2,12/2/2018,Region II
ISABELA,192,2,12/9/2018,Region II
ISABELA,215,1,12/16/2018,Region II
ISABELA,159,1,12/23/2018,Region II
ISABELA,209,2,12/30/2018,Region II
NUEVA VISCAYA,13,0,1/7/2018,Region II
NUEVA VISCAYA,18,0,1/14/2018,Region II
NUEVA VISCAYA,18,0,1/21/2018,Region II
NUEVA VISCAYA,26,0,1/28/2018,Region II
NUEVA VISCAYA,19,0,2/4/2018,Region II
NUEVA VISCAYA,18,0,2/11/2018,Region II
NUEVA VISCAYA,19,0,2/18/2018,Region II
NUEVA VISCAYA,13,0,2/25/2018,Region II
NUEVA VISCAYA,13,1,3/4/2018,Region II
NUEVA VISCAYA,16,0,3/11/2018,Region II
NUEVA VISCAYA,13,0,3/18/2018,Region II
NUEVA VISCAYA,13,0,3/25/2018,Region II
NUEVA VISCAYA,11,0,4/1/2018,Region II
NUEVA VISCAYA,9,0,4/8/2018,Region II
NUEVA VISCAYA,12,0,4/15/2018,Region II
NUEVA VISCAYA,11,0,4/22/2018,Region II
NUEVA VISCAYA,6,0,4/29/2018,Region II
NUEVA VISCAYA,10,0,5/6/2018,Region II
NUEVA VISCAYA,12,0,5/13/2018,Region II
NUEVA VISCAYA,8,0,5/20/2018,Region II
NUEVA VISCAYA,9,0,5/27/2018,Region II
NUEVA VISCAYA,19,0,6/3/2018,Region II
NUEVA VISCAYA,33,0,6/10/2018,Region II
NUEVA VISCAYA,28,1,6/17/2018,Region II
NUEVA VISCAYA,39,0,6/24/2018,Region II
NUEVA VISCAYA,57,0,7/1/2018,Region II
NUEVA VISCAYA,46,0,7/8/2018,Region II
NUEVA VISCAYA,55,0,7/15/2018,Region II
NUEVA VISCAYA,70,0,7/22/2018,Region II
NUEVA VISCAYA,66,0,7/29/2018,Region II
NUEVA VISCAYA,75,0,8/5/2018,Region II
NUEVA VISCAYA,103,0,8/12/2018,Region II
NUEVA VISCAYA,97,0,8/19/2018,Region II
NUEVA VISCAYA,94,0,8/26/2018,Region II
NUEVA VISCAYA,123,0,9/2/2018,Region II
NUEVA VISCAYA,100,0,9/9/2018,Region II
NUEVA VISCAYA,113,0,9/16/2018,Region II
NUEVA VISCAYA,159,0,9/23/2018,Region II
NUEVA VISCAYA,186,0,9/30/2018,Region II
NUEVA VISCAYA,183,0,10/7/2018,Region II
NUEVA VISCAYA,210,0,10/14/2018,Region II
NUEVA VISCAYA,155,0,10/21/2018,Region II
NUEVA VISCAYA,147,0,10/28/2018,Region II
NUEVA VISCAYA,132,0,11/4/2018,Region II
NUEVA VISCAYA,177,1,11/11/2018,Region II
NUEVA VISCAYA,151,0,11/18/2018,Region II
NUEVA VISCAYA,149,0,11/25/2018,Region II
NUEVA VISCAYA,111,0,12/2/2018,Region II
NUEVA VISCAYA,100,0,12/9/2018,Region II
NUEVA VISCAYA,104,0,12/16/2018,Region II
NUEVA VISCAYA,76,0,12/23/2018,Region II
NUEVA VISCAYA,45,0,12/30/2018,Region II
QUIRINO,3,0,1/7/2018,Region II
QUIRINO,8,0,1/14/2018,Region II
QUIRINO,9,0,1/21/2018,Region II
QUIRINO,4,0,1/28/2018,Region II
QUIRINO,9,0,2/4/2018,Region II
QUIRINO,3,0,2/11/2018,Region II
QUIRINO,2,0,2/18/2018,Region II
QUIRINO,5,0,2/25/2018,Region II
QUIRINO,4,0,3/4/2018,Region II
QUIRINO,0,0,3/11/2018,Region II
QUIRINO,6,0,3/18/2018,Region II
QUIRINO,6,0,3/25/2018,Region II
QUIRINO,2,0,4/1/2018,Region II
QUIRINO,2,0,4/8/2018,Region II
QUIRINO,1,0,4/15/2018,Region II
QUIRINO,9,0,4/22/2018,Region II
QUIRINO,4,0,4/29/2018,Region II
QUIRINO,5,0,5/6/2018,Region II
QUIRINO,4,0,5/13/2018,Region II
QUIRINO,6,0,5/20/2018,Region II
QUIRINO,8,0,5/27/2018,Region II
QUIRINO,11,0,6/3/2018,Region II
QUIRINO,12,0,6/10/2018,Region II
QUIRINO,7,0,6/17/2018,Region II
QUIRINO,6,0,6/24/2018,Region II
QUIRINO,9,0,7/1/2018,Region II
QUIRINO,4,0,7/8/2018,Region II
QUIRINO,13,0,7/15/2018,Region II
QUIRINO,5,0,7/22/2018,Region II
QUIRINO,22,0,7/29/2018,Region II
QUIRINO,46,0,8/5/2018,Region II
QUIRINO,43,0,8/12/2018,Region II
QUIRINO,73,0,8/19/2018,Region II
QUIRINO,122,0,8/26/2018,Region II
QUIRINO,118,0,9/2/2018,Region II
QUIRINO,122,0,9/9/2018,Region II
QUIRINO,93,0,9/16/2018,Region II
QUIRINO,122,0,9/23/2018,Region II
QUIRINO,116,0,9/30/2018,Region II
QUIRINO,116,0,10/7/2018,Region II
QUIRINO,118,0,10/14/2018,Region II
QUIRINO,123,0,10/21/2018,Region II
QUIRINO,105,0,10/28/2018,Region II
QUIRINO,70,0,11/4/2018,Region II
QUIRINO,52,0,11/11/2018,Region II
QUIRINO,141,0,11/18/2018,Region II
QUIRINO,83,0,11/25/2018,Region II
QUIRINO,74,0,12/2/2018,Region II
QUIRINO,47,0,12/9/2018,Region II
QUIRINO,63,0,12/16/2018,Region II
QUIRINO,67,0,12/23/2018,Region II
QUIRINO,45,0,12/30/2018,Region II
SANTIAGO CITY,4,0,1/7/2018,Region II
SANTIAGO CITY,6,0,1/14/2018,Region II
SANTIAGO CITY,6,0,1/21/2018,Region II
SANTIAGO CITY,8,0,1/28/2018,Region II
SANTIAGO CITY,5,0,2/4/2018,Region II
SANTIAGO CITY,0,0,2/11/2018,Region II
SANTIAGO CITY,0,0,2/18/2018,Region II
SANTIAGO CITY,0,0,2/25/2018,Region II
SANTIAGO CITY,4,0,3/4/2018,Region II
SANTIAGO CITY,2,0,3/11/2018,Region II
SANTIAGO CITY,1,0,3/18/2018,Region II
SANTIAGO CITY,0,0,3/25/2018,Region II
SANTIAGO CITY,3,0,4/1/2018,Region II
SANTIAGO CITY,2,0,4/8/2018,Region II
SANTIAGO CITY,0,0,4/15/2018,Region II
SANTIAGO CITY,4,0,4/22/2018,Region II
SANTIAGO CITY,1,0,4/29/2018,Region II
SANTIAGO CITY,3,0,5/6/2018,Region II
SANTIAGO CITY,3,0,5/13/2018,Region II
SANTIAGO CITY,3,0,5/20/2018,Region II
SANTIAGO CITY,6,0,5/27/2018,Region II
SANTIAGO CITY,3,0,6/3/2018,Region II
SANTIAGO CITY,10,0,6/10/2018,Region II
SANTIAGO CITY,8,0,6/17/2018,Region II
SANTIAGO CITY,7,0,6/24/2018,Region II
SANTIAGO CITY,2,0,7/1/2018,Region II
SANTIAGO CITY,6,0,7/8/2018,Region II
SANTIAGO CITY,4,0,7/15/2018,Region II
SANTIAGO CITY,12,0,7/22/2018,Region II
SANTIAGO CITY,17,0,7/29/2018,Region II
SANTIAGO CITY,18,0,8/5/2018,Region II
SANTIAGO CITY,29,0,8/12/2018,Region II
SANTIAGO CITY,38,1,8/19/2018,Region II
SANTIAGO CITY,40,1,8/26/2018,Region II
SANTIAGO CITY,65,0,9/2/2018,Region II
SANTIAGO CITY,29,0,9/9/2018,Region II
SANTIAGO CITY,50,1,9/16/2018,Region II
SANTIAGO CITY,29,0,9/23/2018,Region II
SANTIAGO CITY,26,1,9/30/2018,Region II
SANTIAGO CITY,45,0,10/7/2018,Region II
SANTIAGO CITY,32,0,10/14/2018,Region II
SANTIAGO CITY,12,0,10/21/2018,Region II
SANTIAGO CITY,27,0,10/28/2018,Region II
SANTIAGO CITY,18,0,11/4/2018,Region II
SANTIAGO CITY,21,0,11/11/2018,Region II
SANTIAGO CITY,5,0,11/18/2018,Region II
SANTIAGO CITY,4,0,11/25/2018,Region II
SANTIAGO CITY,4,0,12/2/2018,Region II
SANTIAGO CITY,4,0,12/9/2018,Region II
SANTIAGO CITY,4,0,12/16/2018,Region II
SANTIAGO CITY,5,0,12/23/2018,Region II
SANTIAGO CITY,5,0,12/30/2018,Region II
ANGELES CITY,14,0,1/7/2018,Region III
ANGELES CITY,16,0,1/14/2018,Region III
ANGELES CITY,18,0,1/21/2018,Region III
ANGELES CITY,14,0,1/28/2018,Region III
ANGELES CITY,5,0,2/4/2018,Region III
ANGELES CITY,10,0,2/11/2018,Region III
ANGELES CITY,1,0,2/18/2018,Region III
ANGELES CITY,5,0,2/25/2018,Region III
ANGELES CITY,3,0,3/4/2018,Region III
ANGELES CITY,2,0,3/11/2018,Region III
ANGELES CITY,0,0,3/18/2018,Region III
ANGELES CITY,3,0,3/25/2018,Region III
ANGELES CITY,2,0,4/1/2018,Region III
ANGELES CITY,3,0,4/8/2018,Region III
ANGELES CITY,0,0,4/15/2018,Region III
ANGELES CITY,5,0,4/22/2018,Region III
ANGELES CITY,1,0,4/29/2018,Region III
ANGELES CITY,3,0,5/6/2018,Region III
ANGELES CITY,3,0,5/13/2018,Region III
ANGELES CITY,5,0,5/20/2018,Region III
ANGELES CITY,2,0,5/27/2018,Region III
ANGELES CITY,8,0,6/3/2018,Region III
ANGELES CITY,6,0,6/10/2018,Region III
ANGELES CITY,5,0,6/17/2018,Region III
ANGELES CITY,6,1,6/24/2018,Region III
ANGELES CITY,5,0,7/1/2018,Region III
ANGELES CITY,11,0,7/8/2018,Region III
ANGELES CITY,21,0,7/15/2018,Region III
ANGELES CITY,17,0,7/22/2018,Region III
ANGELES CITY,17,0,7/29/2018,Region III
ANGELES CITY,24,0,8/5/2018,Region III
ANGELES CITY,44,0,8/12/2018,Region III
ANGELES CITY,42,0,8/19/2018,Region III
ANGELES CITY,24,0,8/26/2018,Region III
ANGELES CITY,32,0,9/2/2018,Region III
ANGELES CITY,36,0,9/9/2018,Region III
ANGELES CITY,33,1,9/16/2018,Region III
ANGELES CITY,29,0,9/23/2018,Region III
ANGELES CITY,37,0,9/30/2018,Region III
ANGELES CITY,21,0,10/7/2018,Region III
